0.10256E-02 0.32501E-05 0.00000E+01 900120 0 0 20019 0.19530E+08 0.00000E+01 0.10256E-02 0.00000E+01 0.00000E+01 0
1 0.00099666 4.9629e-05 4.9796 0.21589 0.00099666
2 0.0010528 2.9209e-05 3.9236 0.18737 0.0010528
3 0.0010029 1.0166e-05 2.0272 0.049908 0.0010029
4 0.0010155 5.8862e-05 5.7963 0.30103 0.0010155
5 0.001054 2.9524e-05 3.9616 0.22537 0.001054
6 0.0010182 1.0708e-05 2.1035 0.052813 0.0010182
7 0.0010217 6.7217e-05 6.5789 0.44502 0.0010217
8 0.0010568 2.6895e-05 3.599 0.15689 0.0010568
9 0.0010293 1.0608e-05 2.061 0.069146 0.0010293
10 0.0010441 9.8371e-05 9.4216 0.89582 0.0010441
11 0.0010733 2.8624e-05 3.7714 0.25823 0.0010733
12 0.0010296 1.073e-05 2.0843 0.068048 0.0010296
13 0.00097096 4.025e-05 4.1453 0.10239 0.00097096
14 0.0010339 2.2435e-05 3.0688 0.13447 0.0010339
15 0.0010327 1.0963e-05 2.1232 0.063498 0.0010327
16 0.00096019 4.4901e-05 4.6763 0.21394 0.00096019
17 0.0010216 2.504e-05 3.4664 0.21231 0.0010216
18 0.0010191 1.0418e-05 2.0445 0.057351 0.0010191
19 0.0010212 6.3095e-05 6.1783 0.27762 0.0010212
20 0.0010137 2.263e-05 3.1572 0.15305 0.0010137
21 0.0010228 1.0619e-05 2.0765 0.065533 0.0010228
22 0.0010484 7.4327e-05 7.0897 0.49519 0.0010484
23 0.0010521 2.2847e-05 3.0709 0.089403 0.0010521
24 0.0010302 1.088e-05 2.1123 0.058815 0.0010302
25 0.0011072 7.4081e-05 6.6908 0.33404 0.0011072
26 0.00098897 1.8991e-05 2.7157 0.084661 0.00098897
27 0.0010192 1.0553e-05 2.0709 0.065994 0.0010192
28 0.00092256 4.368e-05 4.7346 0.14399 0.00092256
29 0.001058 2.4858e-05 3.3228 0.13689 0.001058
30 0.0010302 1.1214e-05 2.177 0.076421 0.0010302
31 0.00099156 4.3323e-05 4.3691 0.15773 0.00099156
32 0.00098673 2.0232e-05 2.8998 0.14459 0.00098673
33 0.0010228 1.1089e-05 2.1685 0.058346 0.0010228
34 0.0010217 5.2601e-05 5.1482 0.26689 0.0010217
35 0.0010439 2.3252e-05 3.1502 0.15015 0.0010439
36 0.0010487 1.0969e-05 2.0918 0.073125 0.0010487
<lo_statistics>
<cumulated_time> 38.26920499999999 </cumulated_time>
</lo_statistics>
