0.10700E-02 0.34220E-05 0.00000E+01 900120 0 0 20290 0.18960E+08 0.00000E+01 0.10700E-02 0.00000E+01 0.00000E+01 0
1 0.0010475 5.0783e-05 4.8482 0.17267 0.0010475
2 0.0011288 3.2184e-05 4.0321 0.22047 0.0011288
3 0.0010466 1.0401e-05 1.9875 0.053396 0.0010466
4 0.0010549 6.0279e-05 5.714 0.30008 0.0010549
5 0.0010885 2.7637e-05 3.5909 0.20603 0.0010885
6 0.0010537 1.1176e-05 2.1213 0.059702 0.0010537
7 0.001095 8.5847e-05 7.8398 0.54195 0.001095
8 0.0011197 2.8296e-05 3.5739 0.17311 0.0011197
9 0.0010732 1.0884e-05 2.0285 0.075136 0.0010732
10 0.0011623 0.00012303 10.585 1.1408 0.0011623
11 0.0011148 2.9196e-05 3.7039 0.24486 0.0011148
12 0.0010655 1.0948e-05 2.0551 0.064788 0.0010655
13 0.0011169 8.1287e-05 7.2782 0.63275 0.0011169
14 0.0010752 2.2704e-05 2.9863 0.11768 0.0010752
15 0.0010777 1.1047e-05 2.05 0.053445 0.0010777
16 0.001003 4.8399e-05 4.8254 0.23046 0.001003
17 0.0010916 2.9752e-05 3.8547 0.25255 0.0010916
18 0.0010653 1.0672e-05 2.0036 0.058305 0.0010653
19 0.0010473 5.8725e-05 5.6075 0.29342 0.0010473
20 0.0010641 2.4318e-05 3.2319 0.2006 0.0010641
21 0.0010771 1.1373e-05 2.1118 0.057418 0.0010771
22 0.0011106 7.7633e-05 6.9902 0.4534 0.0011106
23 0.0010973 2.3479e-05 3.0259 0.084042 0.0010973
24 0.0010767 1.1132e-05 2.0678 0.057341 0.0010767
25 0.0010397 6.472e-05 6.2249 0.32927 0.0010397
26 0.0010241 1.9753e-05 2.7277 0.099386 0.0010241
27 0.001065 1.1553e-05 2.1696 0.071316 0.001065
28 0.00099503 4.8542e-05 4.8784 0.16603 0.00099503
29 0.0010851 2.4808e-05 3.2332 0.13731 0.0010851
30 0.001083 1.2184e-05 2.2502 0.10405 0.001083
31 0.0010493 4.6694e-05 4.45 0.17196 0.0010493
32 0.0010332 2.1698e-05 2.9698 0.11776 0.0010332
33 0.0010765 1.224e-05 2.274 0.086989 0.0010765
34 0.0010649 5.5303e-05 5.1933 0.2811 0.0010649
35 0.0010701 2.3226e-05 3.0694 0.14025 0.0010701
36 0.0010745 1.0937e-05 2.0358 0.065263 0.0010745
<lo_statistics>
<cumulated_time> 38.465659 </cumulated_time>
</lo_statistics>
