0.10368E-02 0.33448E-05 0.00000E+01 900120 0 0 19990 0.19290E+08 0.00000E+01 0.10368E-02 0.00000E+01 0.00000E+01 0
1 0.0010332 5.2171e-05 5.0492 0.20955 0.0010332
2 0.0010635 2.7673e-05 3.6798 0.15468 0.0010635
3 0.0010143 1.0236e-05 2.0183 0.051596 0.0010143
4 0.0010988 6.7825e-05 6.1724 0.30126 0.0010988
5 0.0010516 2.6765e-05 3.5993 0.24184 0.0010516
6 0.0010369 1.0758e-05 2.075 0.061296 0.0010369
7 0.0010444 6.7488e-05 6.4621 0.42742 0.0010444
8 0.0010592 2.6308e-05 3.5125 0.16778 0.0010592
9 0.0010433 1.0911e-05 2.0915 0.074475 0.0010433
10 0.0010973 0.00010131 9.2322 0.90918 0.0010973
11 0.0010538 2.706e-05 3.6316 0.22266 0.0010538
12 0.0010446 1.1012e-05 2.1083 0.075172 0.0010446
13 0.0009748 4.0306e-05 4.1348 0.10109 0.0009748
14 0.0010266 2.1979e-05 3.0278 0.13865 0.0010266
15 0.0010511 1.1254e-05 2.1414 0.06358 0.0010511
16 0.00098531 4.6049e-05 4.6735 0.21997 0.00098531
17 0.001029 2.512e-05 3.4522 0.22166 0.001029
18 0.0010348 1.0653e-05 2.0589 0.057498 0.0010348
19 0.0010332 6.2385e-05 6.0381 0.26845 0.0010332
20 0.0010296 2.2967e-05 3.1545 0.15896 0.0010296
21 0.0010324 1.0728e-05 2.0783 0.070149 0.0010324
22 0.0010704 7.523e-05 7.0285 0.44641 0.0010704
23 0.001069 2.3041e-05 3.0483 0.084899 0.001069
24 0.0010436 1.0931e-05 2.0948 0.057992 0.0010436
25 0.0010644 6.8585e-05 6.4434 0.33183 0.0010644
26 0.0010002 1.9037e-05 2.6917 0.071216 0.0010002
27 0.0010257 1.0655e-05 2.0776 0.065259 0.0010257
28 0.00092317 4.365e-05 4.7282 0.15487 0.00092317
29 0.0010675 2.4956e-05 3.3062 0.14669 0.0010675
30 0.0010462 1.1562e-05 2.2102 0.07255 0.0010462
31 0.00099332 4.2356e-05 4.2641 0.16129 0.00099332
32 0.001005 2.1014e-05 2.9569 0.13481 0.001005
33 0.0010238 1.1101e-05 2.1685 0.06386 0.0010238
34 0.0010282 5.0872e-05 4.9478 0.23111 0.0010282
35 0.0010391 2.2755e-05 3.0968 0.1366 0.0010391
36 0.0010511 1.0917e-05 2.0773 0.069678 0.0010511
<lo_statistics>
<cumulated_time> 46.395709000000004 </cumulated_time>
</lo_statistics>
